DateTime,Players,Final price,Discount,Time Since Release
2021-02-26 00:00:00,36755.0,29.99,0.5000833472245375,80524800.0
2021-02-27 00:00:00,39377.0,29.99,0.5000833472245375,80611200.0
2021-02-28 00:00:00,39090.0,29.99,0.5000833472245375,80697600.0
2021-03-01 00:00:00,33964.0,29.99,0.5000833472245375,80784000.0
2021-03-02 00:00:00,33240.0,29.99,0.5000833472245375,80870400.0
2021-03-03 00:00:00,33117.0,29.99,0.5000833472245375,80956800.0
2021-03-04 00:00:00,32464.0,29.99,0.5000833472245375,81043200.0
2021-03-05 00:00:00,34552.0,29.99,0.5000833472245375,81129600.0
2021-03-06 00:00:00,38522.0,29.99,0.5000833472245375,81216000.0
2021-03-07 00:00:00,37578.0,29.99,0.5000833472245375,81302400.0
2021-03-08 00:00:00,32208.0,29.99,0.5000833472245375,81388800.0
2021-03-09 00:00:00,31779.0,29.99,0.5000833472245375,81475200.0
2021-03-10 00:00:00,32275.0,29.99,0.5000833472245375,81561600.0
2021-03-11 00:00:00,32293.0,29.99,0.5000833472245375,81648000.0
2021-03-12 00:00:00,35405.0,29.99,0.5000833472245375,81734400.0
2021-03-13 00:00:00,40499.0,29.99,0.5000833472245375,81820800.0
2021-03-14 00:00:00,38917.0,29.99,0.5000833472245375,81907200.0
2021-03-15 00:00:00,33858.0,29.99,0.5000833472245375,81993600.0
2021-03-16 00:00:00,33565.0,29.99,0.5000833472245375,82080000.0
2021-03-17 00:00:00,32646.0,29.99,0.5000833472245375,82166400.0
2021-03-18 00:00:00,32703.0,29.99,0.5000833472245375,82252800.0
2021-03-19 00:00:00,34231.0,29.99,0.5000833472245375,82339200.0
2021-03-20 00:00:00,38304.0,29.99,0.5000833472245375,82425600.0
2021-03-21 00:00:00,37620.0,29.99,0.5000833472245375,82512000.0
2021-03-22 00:00:00,31258.0,29.99,0.5000833472245375,82598400.0
2021-03-23 00:00:00,31180.0,29.99,0.5000833472245375,82684800.0
2021-03-24 00:00:00,31442.0,29.99,0.5000833472245375,82771200.0
2021-03-25 00:00:00,30265.0,29.99,0.5000833472245375,82857600.0
2021-03-26 00:00:00,32222.0,29.99,0.5000833472245375,82944000.0
2021-03-27 00:00:00,36714.0,29.99,0.5000833472245375,83030400.0
2021-03-28 00:00:00,37332.0,29.99,0.5000833472245375,83116800.0
2021-03-29 00:00:00,32996.0,29.99,0.5000833472245375,83203200.0
2021-03-30 00:00:00,32888.0,29.99,0.5000833472245375,83289600.0
2021-03-31 00:00:00,32262.0,29.99,0.5000833472245375,83376000.0
2021-04-01 00:00:00,32944.0,29.99,0.5000833472245375,83462400.0
2021-04-02 00:00:00,36205.0,29.99,0.5000833472245375,83548800.0
2021-04-03 00:00:00,37879.0,29.99,0.5000833472245375,83635200.0
2021-04-04 00:00:00,38677.0,29.99,0.5000833472245375,83721600.0
2021-04-05 00:00:00,37742.0,29.99,0.5000833472245375,83808000.0
2021-04-06 00:00:00,34116.0,29.99,0.5000833472245375,83894400.0
2021-04-07 00:00:00,33618.0,29.99,0.5000833472245375,83980800.0
2021-04-08 00:00:00,33064.0,29.99,0.5000833472245375,84067200.0
2021-04-09 00:00:00,36164.0,29.99,0.5000833472245375,84153600.0
2021-04-10 00:00:00,40668.0,29.99,0.5000833472245375,84240000.0
2021-04-11 00:00:00,40281.0,29.99,0.5000833472245375,84326400.0
2021-04-12 00:00:00,33708.0,29.99,0.5000833472245375,84412800.0
2021-04-13 00:00:00,33278.0,29.99,0.5000833472245375,84499200.0
2021-04-14 00:00:00,34841.0,29.99,0.5000833472245375,84585600.0
2021-04-15 00:00:00,36207.0,29.99,0.5000833472245375,84672000.0
2021-04-16 00:00:00,40117.0,29.99,0.5000833472245375,84758400.0
2021-04-17 00:00:00,47099.0,29.99,0.5000833472245375,84844800.0
2021-04-18 00:00:00,47859.0,29.99,0.5000833472245375,84931200.0
2021-04-19 00:00:00,42232.0,29.99,0.5000833472245375,85017600.0
2021-04-20 00:00:00,42731.0,29.99,0.5000833472245375,85104000.0
2021-04-21 00:00:00,42665.0,29.99,0.5000833472245375,85190400.0
2021-04-22 00:00:00,41063.0,29.99,0.5000833472245375,85276800.0
2021-04-23 00:00:00,43513.0,29.99,0.5000833472245375,85363200.0
2021-04-24 00:00:00,44610.0,29.99,0.5000833472245375,85449600.0
2021-04-25 00:00:00,44216.0,29.99,0.5000833472245375,85536000.0
2021-04-26 00:00:00,38348.0,29.99,0.5000833472245375,85622400.0
2021-04-27 00:00:00,36844.0,29.99,0.5000833472245375,85708800.0
2021-04-28 00:00:00,35079.0,29.99,0.5000833472245375,85795200.0
2021-04-29 00:00:00,34349.0,29.99,0.5000833472245375,85881600.0
2021-04-30 00:00:00,35615.0,29.99,0.5000833472245375,85968000.0
2021-05-01 00:00:00,38943.0,29.99,0.5000833472245375,86054400.0
2021-05-02 00:00:00,40156.0,29.99,0.5000833472245375,86140800.0
2021-05-03 00:00:00,36162.0,29.99,0.5000833472245375,86227200.0
2021-05-04 00:00:00,36475.0,29.99,0.5000833472245375,86313600.0
2021-05-05 00:00:00,35175.0,29.99,0.5000833472245375,86400000.0
2021-05-06 00:00:00,34861.0,29.99,0.5000833472245375,86486400.0
2021-05-07 00:00:00,36618.0,29.99,0.5000833472245375,86572800.0
2021-05-08 00:00:00,40474.0,29.99,0.5000833472245375,86659200.0
2021-05-09 00:00:00,38171.0,29.99,0.5000833472245375,86745600.0
2021-05-10 00:00:00,33438.0,29.99,0.5000833472245375,86832000.0
2021-05-11 00:00:00,33025.0,29.99,0.5000833472245375,86918400.0
2021-05-12 00:00:00,32830.0,29.99,0.5000833472245375,87004800.0
2021-05-13 00:00:00,33828.0,29.99,0.5000833472245375,87091200.0
2021-05-14 00:00:00,33904.0,29.99,0.5000833472245375,87177600.0
2021-05-15 00:00:00,36202.0,29.99,0.5000833472245375,87264000.0
2021-05-16 00:00:00,35416.0,29.99,0.5000833472245375,87350400.0
2021-05-17 00:00:00,30574.0,29.99,0.5000833472245375,87436800.0
2021-05-18 00:00:00,30201.0,29.99,0.5000833472245375,87523200.0
2021-05-19 00:00:00,29672.0,29.99,0.5000833472245375,87609600.0
2021-05-20 00:00:00,28757.0,29.99,0.5000833472245375,87696000.0
2021-05-21 00:00:00,30193.0,29.99,0.5000833472245375,87782400.0
2021-05-22 00:00:00,32565.0,29.99,0.5000833472245375,87868800.0
2021-05-23 00:00:00,30138.0,29.99,0.5000833472245375,87955200.0
2021-05-24 00:00:00,29431.0,29.99,0.5000833472245375,88041600.0
2021-05-25 00:00:00,26830.0,29.99,0.5000833472245375,88128000.0
2021-05-26 00:00:00,25675.0,29.99,0.5000833472245375,88214400.0
2021-05-27 00:00:00,25418.0,29.99,0.5000833472245375,88300800.0
2021-05-28 00:00:00,29429.0,19.79,0.6701116852808802,88387200.0
2021-05-29 00:00:00,34742.0,19.79,0.6701116852808802,88473600.0
2021-05-30 00:00:00,35614.0,19.79,0.6701116852808802,88560000.0
2021-05-31 00:00:00,34320.0,19.79,0.6701116852808802,88646400.0
2021-06-01 00:00:00,33037.0,29.99,0.5000833472245375,88732800.0
2021-06-02 00:00:00,32471.0,29.99,0.5000833472245375,88819200.0
2021-06-03 00:00:00,32279.0,29.99,0.5000833472245375,88905600.0
2021-06-04 00:00:00,34528.0,29.99,0.5000833472245375,88992000.0
2021-06-05 00:00:00,37212.0,29.99,0.5000833472245375,89078400.0
2021-06-06 00:00:00,35772.0,29.99,0.5000833472245375,89164800.0
2021-06-07 00:00:00,31877.0,29.99,0.5000833472245375,89251200.0
2021-06-08 00:00:00,30934.0,29.99,0.5000833472245375,89337600.0
2021-06-09 00:00:00,29554.0,29.99,0.5000833472245375,89424000.0
2021-06-10 00:00:00,28671.0,29.99,0.5000833472245375,89510400.0
2021-06-11 00:00:00,29150.0,29.99,0.5000833472245375,89596800.0
2021-06-12 00:00:00,31153.0,29.99,0.5000833472245375,89683200.0
2021-06-13 00:00:00,31216.0,29.99,0.5000833472245375,89769600.0
2021-06-14 00:00:00,26993.0,29.99,0.5000833472245375,89856000.0
2021-06-15 00:00:00,26261.0,29.99,0.5000833472245375,89942400.0
2021-06-16 00:00:00,25570.0,29.99,0.5000833472245375,90028800.0
2021-06-17 00:00:00,25301.0,29.99,0.5000833472245375,90115200.0
2021-06-18 00:00:00,26518.0,29.99,0.5000833472245375,90201600.0
2021-06-19 00:00:00,28074.0,29.99,0.5000833472245375,90288000.0
2021-06-20 00:00:00,26801.0,29.99,0.5000833472245375,90374400.0
2021-06-21 00:00:00,24149.0,29.99,0.5000833472245375,90460800.0
2021-06-22 00:00:00,23841.0,29.99,0.5000833472245375,90547200.0
2021-06-23 00:00:00,22878.0,29.99,0.5000833472245375,90633600.0
2021-06-24 00:00:00,22972.0,29.99,0.5000833472245375,90720000.0
2021-06-25 00:00:00,26249.0,19.79,0.6701116852808802,90806400.0
2021-06-26 00:00:00,29862.0,19.79,0.6701116852808802,90892800.0
2021-06-27 00:00:00,30424.0,19.79,0.6701116852808802,90979200.0
2021-06-28 00:00:00,28954.0,19.79,0.6701116852808802,91065600.0
2021-06-29 00:00:00,29786.0,19.79,0.6701116852808802,91152000.0
2021-06-30 00:00:00,29664.0,19.79,0.6701116852808802,91238400.0
2021-07-01 00:00:00,29773.0,19.79,0.6701116852808802,91324800.0
2021-07-02 00:00:00,32783.0,19.79,0.6701116852808802,91411200.0
2021-07-03 00:00:00,36081.0,19.79,0.6701116852808802,91497600.0
2021-07-04 00:00:00,35974.0,19.79,0.6701116852808802,91584000.0
2021-07-05 00:00:00,34185.0,19.79,0.6701116852808802,91670400.0
2021-07-06 00:00:00,34114.0,19.79,0.6701116852808802,91756800.0
2021-07-07 00:00:00,33575.0,19.79,0.6701116852808802,91843200.0
2021-07-08 00:00:00,33427.0,19.79,0.6701116852808802,91929600.0
2021-07-09 00:00:00,32760.0,29.99,0.5000833472245375,92016000.0
2021-07-10 00:00:00,34770.0,29.99,0.5000833472245375,92102400.0
2021-07-11 00:00:00,34340.0,29.99,0.5000833472245375,92188800.0
2021-07-12 00:00:00,30786.0,29.99,0.5000833472245375,92275200.0
2021-07-13 00:00:00,30716.0,29.99,0.5000833472245375,92361600.0
2021-07-14 00:00:00,30652.0,29.99,0.5000833472245375,92448000.0
2021-07-15 00:00:00,29932.0,29.99,0.5000833472245375,92534400.0
2021-07-16 00:00:00,31044.0,29.99,0.5000833472245375,92620800.0
2021-07-17 00:00:00,32867.0,29.99,0.5000833472245375,92707200.0
2021-07-18 00:00:00,32777.0,29.99,0.5000833472245375,92793600.0
2021-07-19 00:00:00,30565.0,29.99,0.5000833472245375,92880000.0
2021-07-20 00:00:00,30006.0,29.99,0.5000833472245375,92966400.0
2021-07-21 00:00:00,28005.0,29.99,0.5000833472245375,93052800.0
2021-07-22 00:00:00,27845.0,29.99,0.5000833472245375,93139200.0
2021-07-23 00:00:00,28277.0,29.99,0.5000833472245375,93225600.0
2021-07-24 00:00:00,30366.0,29.99,0.5000833472245375,93312000.0
2021-07-25 00:00:00,30029.0,29.99,0.5000833472245375,93398400.0
2021-07-26 00:00:00,27702.0,29.99,0.5000833472245375,93484800.0
2021-07-27 00:00:00,27594.0,29.99,0.5000833472245375,93571200.0
2021-07-28 00:00:00,27083.0,29.99,0.5000833472245375,93657600.0
2021-07-29 00:00:00,26823.0,29.99,0.5000833472245375,93744000.0
2021-07-30 00:00:00,28383.0,29.99,0.5000833472245375,93830400.0
2021-07-31 00:00:00,29992.0,29.99,0.5000833472245375,93916800.0
2021-08-01 00:00:00,29843.0,29.99,0.5000833472245375,94003200.0
2021-08-02 00:00:00,28043.0,29.99,0.5000833472245375,94089600.0
2021-08-03 00:00:00,27463.0,29.99,0.5000833472245375,94176000.0
2021-08-04 00:00:00,27216.0,29.99,0.5000833472245375,94262400.0
2021-08-05 00:00:00,26671.0,29.99,0.5000833472245375,94348800.0
2021-08-06 00:00:00,27316.0,29.99,0.5000833472245375,94435200.0
2021-08-07 00:00:00,29287.0,29.99,0.5000833472245375,94521600.0
2021-08-08 00:00:00,29478.0,29.99,0.5000833472245375,94608000.0
2021-08-09 00:00:00,27209.0,29.99,0.5000833472245375,94694400.0
2021-08-10 00:00:00,26626.0,29.99,0.5000833472245375,94780800.0
2021-08-11 00:00:00,26522.0,29.99,0.5000833472245375,94867200.0
2021-08-12 00:00:00,26329.0,29.99,0.5000833472245375,94953600.0
2021-08-13 00:00:00,29020.0,19.79,0.6701116852808802,95040000.0
2021-08-14 00:00:00,32968.0,19.79,0.6701116852808802,95126400.0
2021-08-15 00:00:00,36205.0,19.79,0.6701116852808802,95212800.0
2021-08-16 00:00:00,34222.0,19.79,0.6701116852808802,95299200.0
2021-08-17 00:00:00,35394.0,19.79,0.6701116852808802,95385600.0
2021-08-18 00:00:00,35634.0,19.79,0.6701116852808802,95472000.0
2021-08-19 00:00:00,35590.0,19.79,0.6701116852808802,95558400.0
2021-08-20 00:00:00,36053.0,29.99,0.5000833472245375,95644800.0
2021-08-21 00:00:00,38546.0,29.99,0.5000833472245375,95731200.0
2021-08-22 00:00:00,38769.0,29.99,0.5000833472245375,95817600.0
2021-08-23 00:00:00,34365.0,29.99,0.5000833472245375,95904000.0
2021-08-24 00:00:00,33620.0,29.99,0.5000833472245375,95990400.0
2021-08-25 00:00:00,32176.0,29.99,0.5000833472245375,96076800.0
2021-08-26 00:00:00,31448.0,29.99,0.5000833472245375,96163200.0
2021-08-27 00:00:00,33168.0,29.99,0.5000833472245375,96249600.0
2021-08-28 00:00:00,35418.0,29.99,0.5000833472245375,96336000.0
2021-08-29 00:00:00,35603.0,29.99,0.5000833472245375,96422400.0
2021-08-30 00:00:00,31878.0,29.99,0.5000833472245375,96508800.0
2021-08-31 00:00:00,30710.0,29.99,0.5000833472245375,96595200.0
2021-09-01 00:00:00,28777.0,29.99,0.5000833472245375,96681600.0
2021-09-02 00:00:00,28347.0,29.99,0.5000833472245375,96768000.0
2021-09-03 00:00:00,29443.0,29.99,0.5000833472245375,96854400.0
2021-09-04 00:00:00,32026.0,29.99,0.5000833472245375,96940800.0
2021-09-05 00:00:00,31712.0,29.99,0.5000833472245375,97027200.0
2021-09-06 00:00:00,28436.0,29.99,0.5000833472245375,97113600.0
2021-09-07 00:00:00,28159.0,29.99,0.5000833472245375,97200000.0
2021-09-08 00:00:00,26972.0,29.99,0.5000833472245375,97286400.0
2021-09-09 00:00:00,26309.0,29.99,0.5000833472245375,97372800.0
2021-09-10 00:00:00,27528.0,29.99,0.5000833472245375,97459200.0
2021-09-11 00:00:00,29676.0,29.99,0.5000833472245375,97545600.0
2021-09-12 00:00:00,28595.0,29.99,0.5000833472245375,97632000.0
2021-09-13 00:00:00,25007.0,29.99,0.5000833472245375,97718400.0
2021-09-14 00:00:00,25150.0,29.99,0.5000833472245375,97804800.0
2021-09-15 00:00:00,24500.0,29.99,0.5000833472245375,97891200.0
2021-09-16 00:00:00,24333.0,29.99,0.5000833472245375,97977600.0
2021-09-17 00:00:00,25485.0,29.99,0.5000833472245375,98064000.0
2021-09-18 00:00:00,28065.0,29.99,0.5000833472245375,98150400.0
2021-09-19 00:00:00,29106.0,29.99,0.5000833472245375,98236800.0
2021-09-20 00:00:00,25381.0,29.99,0.5000833472245375,98323200.0
2021-09-21 00:00:00,24382.0,29.99,0.5000833472245375,98409600.0
2021-09-22 00:00:00,23620.0,29.99,0.5000833472245375,98496000.0
2021-09-23 00:00:00,23289.0,29.99,0.5000833472245375,98582400.0
2021-09-24 00:00:00,26128.0,29.99,0.5000833472245375,98668800.0
2021-09-25 00:00:00,27707.0,29.99,0.5000833472245375,98755200.0
2021-09-26 00:00:00,27116.0,29.99,0.5000833472245375,98841600.0
2021-09-27 00:00:00,23688.0,29.99,0.5000833472245375,98928000.0
2021-09-28 00:00:00,23065.0,29.99,0.5000833472245375,99014400.0
2021-09-29 00:00:00,22943.0,29.99,0.5000833472245375,99100800.0
2021-09-30 00:00:00,24788.0,19.79,0.6701116852808802,99187200.0
2021-10-01 00:00:00,27756.0,19.79,0.6701116852808802,99273600.0
2021-10-02 00:00:00,31731.0,19.79,0.6701116852808802,99360000.0
2021-10-03 00:00:00,32784.0,19.79,0.6701116852808802,99446400.0
2021-10-04 00:00:00,29439.0,19.79,0.6701116852808802,99532800.0
2021-10-05 00:00:00,28126.0,29.99,0.5000833472245375,99619200.0
2021-10-06 00:00:00,28025.0,29.99,0.5000833472245375,99705600.0
2021-10-07 00:00:00,26987.0,29.99,0.5000833472245375,99792000.0
2021-10-08 00:00:00,27539.0,29.99,0.5000833472245375,99878400.0
2021-10-09 00:00:00,30326.0,29.99,0.5000833472245375,99964800.0
2021-10-10 00:00:00,29659.0,29.99,0.5000833472245375,100051200.0
2021-10-11 00:00:00,25125.0,29.99,0.5000833472245375,100137600.0
2021-10-12 00:00:00,24461.0,29.99,0.5000833472245375,100224000.0
2021-10-13 00:00:00,23464.0,29.99,0.5000833472245375,100310400.0
2021-10-14 00:00:00,22361.0,29.99,0.5000833472245375,100396800.0
2021-10-15 00:00:00,24478.0,29.99,0.5000833472245375,100483200.0
2021-10-16 00:00:00,27419.0,29.99,0.5000833472245375,100569600.0
2021-10-17 00:00:00,26165.0,29.99,0.5000833472245375,100656000.0
2021-10-18 00:00:00,22978.0,29.99,0.5000833472245375,100742400.0
2021-10-19 00:00:00,23148.0,29.99,0.5000833472245375,100828800.0
2021-10-20 00:00:00,23187.0,29.99,0.5000833472245375,100915200.0
2021-10-21 00:00:00,22503.0,29.99,0.5000833472245375,101001600.0
2021-10-22 00:00:00,24734.0,29.99,0.5000833472245375,101088000.0
2021-10-23 00:00:00,27180.0,29.99,0.5000833472245375,101174400.0
2021-10-24 00:00:00,26412.0,29.99,0.5000833472245375,101260800.0
2021-10-25 00:00:00,23136.0,29.99,0.5000833472245375,101347200.0
2021-10-26 00:00:00,22924.0,29.99,0.5000833472245375,101433600.0
2021-10-27 00:00:00,22710.0,29.99,0.5000833472245375,101520000.0
2021-10-28 00:00:00,22146.0,29.99,0.5000833472245375,101606400.0
2021-10-29 00:00:00,24645.0,19.79,0.6701116852808802,101692800.0
2021-10-30 00:00:00,27253.0,19.79,0.6701116852808802,101779200.0
2021-10-31 00:00:00,27032.0,19.79,0.6701116852808802,101865600.0
2021-11-01 00:00:00,26361.0,19.79,0.6701116852808802,101952000.0
2021-11-02 00:00:00,25862.0,29.99,0.5000833472245375,102038400.0
2021-11-03 00:00:00,23978.0,29.99,0.5000833472245375,102124800.0
2021-11-04 00:00:00,23747.0,29.99,0.5000833472245375,102211200.0
2021-11-05 00:00:00,25830.0,29.99,0.5000833472245375,102297600.0
2021-11-06 00:00:00,25053.0,29.99,0.5000833472245375,102384000.0
2021-11-07 00:00:00,26077.0,29.99,0.5000833472245375,102470400.0
2021-11-08 00:00:00,22234.0,29.99,0.5000833472245375,102556800.0
2021-11-09 00:00:00,21981.0,29.99,0.5000833472245375,102643200.0
2021-11-10 00:00:00,21416.0,29.99,0.5000833472245375,102729600.0
2021-11-11 00:00:00,21508.0,29.99,0.5000833472245375,102816000.0
2021-11-12 00:00:00,22528.0,29.99,0.5000833472245375,102902400.0
2021-11-13 00:00:00,25052.0,29.99,0.5000833472245375,102988800.0
2021-11-14 00:00:00,23567.0,29.99,0.5000833472245375,103075200.0
2021-11-15 00:00:00,21120.0,29.99,0.5000833472245375,103161600.0
2021-11-16 00:00:00,20853.0,29.99,0.5000833472245375,103248000.0
2021-11-17 00:00:00,20476.0,29.99,0.5000833472245375,103334400.0
2021-11-18 00:00:00,20384.0,29.99,0.5000833472245375,103420800.0
2021-11-19 00:00:00,21724.0,29.99,0.5000833472245375,103507200.0
2021-11-20 00:00:00,23863.0,29.99,0.5000833472245375,103593600.0
2021-11-21 00:00:00,23200.0,29.99,0.5000833472245375,103680000.0
2021-11-22 00:00:00,20389.0,29.99,0.5000833472245375,103766400.0
2021-11-23 00:00:00,20386.0,29.99,0.5000833472245375,103852800.0
2021-11-24 00:00:00,19736.0,29.99,0.5000833472245375,103939200.0
2021-11-25 00:00:00,20569.0,19.79,0.6701116852808802,104025600.0
2021-11-26 00:00:00,22874.0,19.79,0.6701116852808802,104112000.0
2021-11-27 00:00:00,26433.0,19.79,0.6701116852808802,104198400.0
2021-11-28 00:00:00,26674.0,19.79,0.6701116852808802,104284800.0
2021-11-29 00:00:00,24204.0,19.79,0.6701116852808802,104371200.0
2021-11-30 00:00:00,25031.0,19.79,0.6701116852808802,104457600.0
2021-12-01 00:00:00,24450.0,19.79,0.6701116852808802,104544000.0
2021-12-02 00:00:00,24977.0,29.99,0.5000833472245375,104630400.0
2021-12-03 00:00:00,25597.0,29.99,0.5000833472245375,104716800.0
2021-12-04 00:00:00,27632.0,29.99,0.5000833472245375,104803200.0
2021-12-05 00:00:00,26376.0,29.99,0.5000833472245375,104889600.0
2021-12-06 00:00:00,23687.0,29.99,0.5000833472245375,104976000.0
2021-12-07 00:00:00,23383.0,29.99,0.5000833472245375,105062400.0
2021-12-08 00:00:00,22853.0,29.99,0.5000833472245375,105148800.0
2021-12-09 00:00:00,22923.0,19.79,0.6701116852808802,105235200.0
2021-12-10 00:00:00,24941.0,19.79,0.6701116852808802,105321600.0
2021-12-11 00:00:00,27649.0,19.79,0.6701116852808802,105408000.0
2021-12-12 00:00:00,27051.0,19.79,0.6701116852808802,105494400.0
2021-12-13 00:00:00,24308.0,19.79,0.6701116852808802,105580800.0
2021-12-14 00:00:00,24040.0,29.99,0.5000833472245375,105667200.0
2021-12-15 00:00:00,23006.0,29.99,0.5000833472245375,105753600.0
2021-12-16 00:00:00,22782.0,29.99,0.5000833472245375,105840000.0
2021-12-17 00:00:00,24150.0,29.99,0.5000833472245375,105926400.0
2021-12-18 00:00:00,25973.0,29.99,0.5000833472245375,106012800.0
2021-12-19 00:00:00,25102.0,29.99,0.5000833472245375,106099200.0
2021-12-20 00:00:00,22740.0,29.99,0.5000833472245375,106185600.0
2021-12-21 00:00:00,22260.0,29.99,0.5000833472245375,106272000.0
2021-12-22 00:00:00,22442.0,29.99,0.5000833472245375,106358400.0
2021-12-23 00:00:00,23087.0,19.79,0.6701116852808802,106444800.0
2021-12-24 00:00:00,24557.0,19.79,0.6701116852808802,106531200.0
2021-12-25 00:00:00,25961.0,19.79,0.6701116852808802,106617600.0
2021-12-26 00:00:00,26563.0,19.79,0.6701116852808802,106704000.0
2021-12-27 00:00:00,26623.0,19.79,0.6701116852808802,106790400.0
2021-12-28 00:00:00,26670.0,19.79,0.6701116852808802,106876800.0
2021-12-29 00:00:00,27126.0,19.79,0.6701116852808802,106963200.0
2021-12-30 00:00:00,27312.0,19.79,0.6701116852808802,107049600.0
2021-12-31 00:00:00,26334.0,19.79,0.6701116852808802,107136000.0
2022-01-01 00:00:00,28600.0,19.79,0.6701116852808802,107222400.0
2022-01-02 00:00:00,30490.0,19.79,0.6701116852808802,107308800.0
2022-01-03 00:00:00,28102.0,19.79,0.6701116852808802,107395200.0
2022-01-04 00:00:00,28040.0,19.79,0.6701116852808802,107481600.0
2022-01-05 00:00:00,27328.0,19.79,0.6701116852808802,107568000.0
2022-01-06 00:00:00,27653.0,29.99,0.5000833472245375,107654400.0
2022-01-07 00:00:00,28870.0,29.99,0.5000833472245375,107740800.0
2022-01-08 00:00:00,31132.0,29.99,0.5000833472245375,107827200.0
2022-01-09 00:00:00,30647.0,29.99,0.5000833472245375,107913600.0
2022-01-10 00:00:00,26614.0,29.99,0.5000833472245375,108000000.0
2022-01-11 00:00:00,26866.0,29.99,0.5000833472245375,108086400.0
2022-01-12 00:00:00,26008.0,29.99,0.5000833472245375,108172800.0
2022-01-13 00:00:00,24551.0,29.99,0.5000833472245375,108259200.0
2022-01-14 00:00:00,26781.0,29.99,0.5000833472245375,108345600.0
2022-01-15 00:00:00,29410.0,29.99,0.5000833472245375,108432000.0
2022-01-16 00:00:00,29977.0,29.99,0.5000833472245375,108518400.0
2022-01-17 00:00:00,26921.0,29.99,0.5000833472245375,108604800.0
2022-01-18 00:00:00,26497.0,29.99,0.5000833472245375,108691200.0
2022-01-19 00:00:00,26373.0,29.99,0.5000833472245375,108777600.0
2022-01-20 00:00:00,25330.0,29.99,0.5000833472245375,108864000.0
2022-01-21 00:00:00,25749.0,29.99,0.5000833472245375,108950400.0
2022-01-22 00:00:00,28872.0,29.99,0.5000833472245375,109036800.0
2022-01-23 00:00:00,29592.0,29.99,0.5000833472245375,109123200.0
2022-01-24 00:00:00,25451.0,29.99,0.5000833472245375,109209600.0
2022-01-25 00:00:00,24849.0,29.99,0.5000833472245375,109296000.0
2022-01-26 00:00:00,25055.0,29.99,0.5000833472245375,109382400.0
2022-01-27 00:00:00,23966.0,29.99,0.5000833472245375,109468800.0
2022-01-28 00:00:00,24834.0,29.99,0.5000833472245375,109555200.0
2022-01-29 00:00:00,27047.0,29.99,0.5000833472245375,109641600.0
2022-01-30 00:00:00,27184.0,29.99,0.5000833472245375,109728000.0
2022-01-31 00:00:00,21938.0,29.99,0.5000833472245375,109814400.0
2022-02-01 00:00:00,23157.0,29.99,0.5000833472245375,109900800.0
2022-02-02 00:00:00,23702.0,29.99,0.5000833472245375,109987200.0
2022-02-03 00:00:00,24012.0,29.99,0.5000833472245375,110073600.0
2022-02-04 00:00:00,24111.0,29.99,0.5000833472245375,110160000.0
2022-02-05 00:00:00,26517.0,29.99,0.5000833472245375,110246400.0
2022-02-06 00:00:00,27185.0,29.99,0.5000833472245375,110332800.0
2022-02-07 00:00:00,24048.0,29.99,0.5000833472245375,110419200.0
2022-02-08 00:00:00,24004.0,29.99,0.5000833472245375,110505600.0
2022-02-09 00:00:00,23256.0,29.99,0.5000833472245375,110592000.0
2022-02-10 00:00:00,23114.0,29.99,0.5000833472245375,110678400.0
2022-02-11 00:00:00,24272.0,29.99,0.5000833472245375,110764800.0
2022-02-12 00:00:00,25983.0,29.99,0.5000833472245375,110851200.0
2022-02-13 00:00:00,25961.0,29.99,0.5000833472245375,110937600.0
2022-02-14 00:00:00,22365.0,29.99,0.5000833472245375,111024000.0
2022-02-15 00:00:00,22341.0,29.99,0.5000833472245375,111110400.0
2022-02-16 00:00:00,21194.0,29.99,0.5000833472245375,111196800.0
2022-02-17 00:00:00,20672.0,29.99,0.5000833472245375,111283200.0
2022-02-18 00:00:00,21916.0,29.99,0.5000833472245375,111369600.0
2022-02-19 00:00:00,24187.0,29.99,0.5000833472245375,111456000.0
2022-02-20 00:00:00,23600.0,29.99,0.5000833472245375,111542400.0
2022-02-21 00:00:00,21085.0,29.99,0.5000833472245375,111628800.0
2022-02-22 00:00:00,21293.0,29.99,0.5000833472245375,111715200.0
2022-02-23 00:00:00,20974.0,29.99,0.5000833472245375,111801600.0
2022-02-24 00:00:00,19406.0,29.99,0.5000833472245375,111888000.0
2022-02-25 00:00:00,18363.0,29.99,0.5000833472245375,111974400.0
2022-02-26 00:00:00,19726.0,29.99,0.5000833472245375,112060800.0
2022-02-27 00:00:00,19323.0,29.99,0.5000833472245375,112147200.0
2022-02-28 00:00:00,17572.0,29.99,0.5000833472245375,112233600.0
2022-03-01 00:00:00,17006.0,29.99,0.5000833472245375,112320000.0
2022-03-02 00:00:00,16781.0,29.99,0.5000833472245375,112406400.0
2022-03-03 00:00:00,16728.0,29.99,0.5000833472245375,112492800.0
2022-03-04 00:00:00,17540.0,29.99,0.5000833472245375,112579200.0
2022-03-05 00:00:00,18967.0,29.99,0.5000833472245375,112665600.0
2022-03-06 00:00:00,17934.0,29.99,0.5000833472245375,112752000.0
2022-03-07 00:00:00,16086.0,29.99,0.5000833472245375,112838400.0
2022-03-08 00:00:00,16026.0,29.99,0.5000833472245375,112924800.0
2022-03-09 00:00:00,16012.0,29.99,0.5000833472245375,113011200.0
